sample,datetime,wtemp_p_1,wtrhgt__2,batt_mi_3
6381,09/19/2015 22:30:00,22.0,-1,3.56
6382,09/19/2015 22:35:00,22.0,-1,3.56
6383,09/19/2015 22:40:00,22.0,-1,3.56
6384,09/19/2015 22:45:00,22.0,-1,3.56
6385,09/19/2015 22:50:00,22.0,-1,3.56
6386,09/19/2015 22:55:00,22.0,-1,3.56
6387,09/19/2015 23:00:00,22.0,-1,3.56
6388,09/19/2015 23:05:00,22.0,-1,3.56
6389,09/19/2015 23:10:00,22.0,-1,3.56
6390,09/19/2015 23:15:00,22.0,-1,3.56
6391,09/19/2015 23:20:00,22.0,-1,3.56
6392,09/19/2015 23:25:00,22.0,-1,3.56
6393,09/19/2015 23:30:00,22.0,-1,3.56
6394,09/19/2015 23:35:00,22.0,-1,3.56
6395,09/19/2015 23:40:00,22.0,-1,3.56
6396,09/19/2015 23:45:00,22.0,-1,3.56
6397,09/19/2015 23:50:00,22.0,-1,3.56
6398,09/19/2015 23:55:00,22.0,-1,3.56
6399,09/20/2015 00:00:00,22.0,-1,3.55
6400,09/20/2015 00:05:00,22.0,-1,3.55
6401,09/20/2015 00:10:00,22.0,-1,3.55
6402,09/20/2015 00:15:00,22.0,-1,3.56
6403,09/20/2015 00:20:00,22.0,-1,3.55
6404,09/20/2015 00:25:00,22.0,-1,3.55
6405,09/20/2015 00:30:00,22.0,-1,3.55
6406,09/20/2015 00:35:00,22.0,-1,3.55
6407,09/20/2015 00:40:00,22.0,-1,3.55
6408,09/20/2015 00:45:00,22.0,-1,3.55
6409,09/20/2015 00:50:00,22.0,-1,3.55
6410,09/20/2015 00:55:00,22.0,-1,3.55
6411,09/20/2015 01:00:00,22.0,-1,3.55
6412,09/20/2015 01:05:00,22.0,-1,3.55
6413,09/20/2015 01:10:00,22.0,-1,3.55
6414,09/20/2015 01:15:00,22.0,-1,3.55
6415,09/20/2015 01:20:00,22.0,-1,3.55
6416,09/20/2015 01:25:00,22.0,-1,3.55
6417,09/20/2015 01:30:00,22.0,-1,3.55
6418,09/20/2015 01:35:00,22.0,-1,3.55
6419,09/20/2015 01:40:00,22.0,-1,3.55
6420,09/20/2015 01:45:00,22.0,-1,3.55
6421,09/20/2015 01:50:00,22.0,-1,3.55
6422,09/20/2015 01:55:00,22.0,-1,3.55
6423,09/20/2015 02:00:00,22.0,-1,3.55
6424,09/20/2015 02:05:00,22.0,-1,3.55
6425,09/20/2015 02:10:00,22.0,-1,3.55
6426,09/20/2015 02:15:00,22.0,-1,3.55
6427,09/20/2015 02:20:00,22.0,-1,3.55
6428,09/20/2015 02:25:00,22.0,-1,3.55
6429,09/20/2015 02:30:00,22.0,0,3.55
6430,09/20/2015 02:35:00,22.0,0,3.55
6431,09/20/2015 02:40:00,22.0,-1,3.55
6432,09/20/2015 02:45:00,22.0,-1,3.55
6433,09/20/2015 02:50:00,22.0,-1,3.55
6434,09/20/2015 02:55:00,22.0,-1,3.55
6435,09/20/2015 03:00:00,22.0,-1,3.55
6436,09/20/2015 03:05:00,22.0,-1,3.55
6437,09/20/2015 03:10:00,22.0,0,3.55
6438,09/20/2015 03:15:00,22.0,0,3.55
6439,09/20/2015 03:20:00,22.0,0,3.55
6440,09/20/2015 03:25:00,22.0,0,3.55
6441,09/20/2015 03:30:00,22.0,0,3.55
6442,09/20/2015 03:35:00,22.0,0,3.55
6443,09/20/2015 03:40:00,22.0,-1,3.55
6444,09/20/2015 03:45:00,22.0,-1,3.55
6445,09/20/2015 03:50:00,22.0,-1,3.55
6446,09/20/2015 03:55:00,22.0,-1,3.55
6447,09/20/2015 04:00:00,22.0,-1,3.55
6448,09/20/2015 04:05:00,22.0,-1,3.55
6449,09/20/2015 04:10:00,22.0,-1,3.55
6450,09/20/2015 04:15:00,22.0,-1,3.55
6451,09/20/2015 04:20:00,22.0,-1,3.55
6452,09/20/2015 04:25:00,22.0,0,3.55
6453,09/20/2015 04:30:00,22.0,0,3.55
6454,09/20/2015 04:35:00,22.0,0,3.55
6455,09/20/2015 04:40:00,22.0,0,3.55
6456,09/20/2015 04:45:00,22.0,0,3.55
6457,09/20/2015 04:50:00,22.0,0,3.55
6458,09/20/2015 04:55:00,22.0,0,3.55
6459,09/20/2015 05:00:00,21.6,0,3.55
6460,09/20/2015 05:05:00,21.6,0,3.55
6461,09/20/2015 05:10:00,21.6,0,3.55
6462,09/20/2015 05:15:00,21.6,0,3.55
6463,09/20/2015 05:20:00,21.6,0,3.55
6464,09/20/2015 05:25:00,21.6,0,3.55
6465,09/20/2015 05:30:00,21.6,0,3.55
6466,09/20/2015 05:35:00,21.6,0,3.55
6467,09/20/2015 05:40:00,21.6,0,3.55
6468,09/20/2015 05:45:00,21.6,0,3.55
6469,09/20/2015 05:50:00,21.6,0,3.55
6470,09/20/2015 05:55:00,21.6,0,3.55
6471,09/20/2015 06:00:00,21.6,0,3.55
6472,09/20/2015 06:05:00,21.6,0,3.55
6473,09/20/2015 06:10:00,21.6,0,3.55
6474,09/20/2015 06:15:00,21.6,0,3.55
6475,09/20/2015 06:20:00,21.6,0,3.55
6476,09/20/2015 06:25:00,21.6,0,3.55
6477,09/20/2015 06:30:00,21.6,0,3.55
6478,09/20/2015 06:35:00,21.6,0,3.55
6479,09/20/2015 06:40:00,21.6,0,3.55
6480,09/20/2015 06:45:00,21.6,0,3.55
6481,09/20/2015 06:50:00,21.6,0,3.55
6482,09/20/2015 06:55:00,21.6,0,3.55
6483,09/20/2015 07:00:00,21.6,0,3.55
6484,09/20/2015 07:05:00,21.6,0,3.55
6485,09/20/2015 07:10:00,21.6,0,3.55
6486,09/20/2015 07:15:00,21.6,0,3.55
6487,09/20/2015 07:20:00,21.6,0,3.55
6488,09/20/2015 07:25:00,21.6,0,3.55
6489,09/20/2015 07:30:00,21.6,0,3.55
6490,09/20/2015 07:35:00,21.6,0,3.55
6491,09/20/2015 07:40:00,21.6,0,3.55
6492,09/20/2015 07:45:00,21.6,0,3.55
6493,09/20/2015 07:50:00,21.6,0,3.55
6494,09/20/2015 07:55:00,21.6,-1,3.55
6495,09/20/2015 08:00:00,21.6,0,3.55
6496,09/20/2015 08:05:00,21.6,0,3.55
6497,09/20/2015 08:10:00,21.6,0,3.55
6498,09/20/2015 08:15:00,21.6,0,3.55
6499,09/20/2015 08:20:00,21.6,0,3.55
6500,09/20/2015 08:25:00,21.6,0,3.55
6501,09/20/2015 08:30:00,21.6,-1,3.56
6502,09/20/2015 08:35:00,21.6,-1,3.56
6503,09/20/2015 08:40:00,21.6,0,3.56
6504,09/20/2015 08:45:00,21.6,0,3.56
6505,09/20/2015 08:50:00,21.6,0,3.56
6506,09/20/2015 08:55:00,21.6,0,3.56
6507,09/20/2015 09:00:00,21.6,0,3.56
6508,09/20/2015 09:05:00,21.6,0,3.56
6509,09/20/2015 09:10:00,21.6,-1,3.56
6510,09/20/2015 09:15:00,21.6,-1,3.56
6511,09/20/2015 09:20:00,21.6,-1,3.56
6512,09/20/2015 09:25:00,21.6,0,3.56
6513,09/20/2015 09:30:00,21.6,0,3.56
6514,09/20/2015 09:35:00,21.6,0,3.56
6515,09/20/2015 09:40:00,21.6,0,3.56
6516,09/20/2015 09:45:00,21.6,0,3.56
6517,09/20/2015 09:50:00,21.6,0,3.56
6518,09/20/2015 09:55:00,21.6,-1,3.56
6519,09/20/2015 10:00:00,21.6,0,3.56
6520,09/20/2015 10:05:00,21.6,0,3.56
6521,09/20/2015 10:10:00,21.6,0,3.56
6522,09/20/2015 10:15:00,21.6,-1,3.56
6523,09/20/2015 10:20:00,21.6,-1,3.56
6524,09/20/2015 10:25:00,21.6,-1,3.56
6525,09/20/2015 10:30:00,21.6,-1,3.57
6526,09/20/2015 10:35:00,21.6,-1,3.57
6527,09/20/2015 10:40:00,21.6,-1,3.57
6528,09/20/2015 10:45:00,21.6,-1,3.57
6529,09/20/2015 10:50:00,21.6,-1,3.57
6530,09/20/2015 10:55:00,21.6,-1,3.57
6531,09/20/2015 11:00:00,21.6,0,3.57
6532,09/20/2015 11:05:00,21.6,0,3.57
6533,09/20/2015 11:10:00,21.6,0,3.57
6534,09/20/2015 11:15:00,21.6,0,3.57
6535,09/20/2015 11:20:00,21.6,0,3.57
6536,09/20/2015 11:25:00,21.6,0,3.57
6537,09/20/2015 11:30:00,21.6,-1,3.57
6538,09/20/2015 11:35:00,21.6,-1,3.57
6539,09/20/2015 11:40:00,21.6,-1,3.57
6540,09/20/2015 11:45:00,21.6,-1,3.57
6541,09/20/2015 11:50:00,21.6,-1,3.57
6542,09/20/2015 11:55:00,21.6,-1,3.57
6543,09/20/2015 12:00:00,21.6,-1,3.58
6544,09/20/2015 12:05:00,21.6,-1,3.58
6545,09/20/2015 12:10:00,21.6,-1,3.58
6546,09/20/2015 12:15:00,21.6,-1,3.58
6547,09/20/2015 12:20:00,21.6,-1,3.58
6548,09/20/2015 12:25:00,21.6,-1,3.58
6549,09/20/2015 12:30:00,21.6,-1,3.58
6550,09/20/2015 12:35:00,21.6,-1,3.58
6551,09/20/2015 12:40:00,21.6,-2,3.58
6552,09/20/2015 12:45:00,21.6,-2,3.58
6553,09/20/2015 12:50:00,21.6,-2,3.58
6554,09/20/2015 12:55:00,21.6,-2,3.58
6555,09/20/2015 13:00:00,21.6,-1,3.58
6556,09/20/2015 13:05:00,21.6,-1,3.58
6557,09/20/2015 13:10:00,21.6,-1,3.58
6558,09/20/2015 13:15:00,21.6,-1,3.58
6559,09/20/2015 13:20:00,21.6,-1,3.58
6560,09/20/2015 13:25:00,21.6,-1,3.58
6561,09/20/2015 13:30:00,21.6,-2,3.58
6562,09/20/2015 13:35:00,21.6,-2,3.58
6563,09/20/2015 13:40:00,21.6,-2,3.58
6564,09/20/2015 13:45:00,21.6,-2,3.58
6565,09/20/2015 13:50:00,21.6,-2,3.58
6566,09/20/2015 13:55:00,21.6,-2,3.58
6567,09/20/2015 14:00:00,21.6,-2,3.58
6568,09/20/2015 14:05:00,22.0,-2,3.59
6569,09/20/2015 14:10:00,22.0,-2,3.59
6570,09/20/2015 14:15:00,22.0,-2,3.59
6571,09/20/2015 14:20:00,22.0,-2,3.59
6572,09/20/2015 14:25:00,22.0,-2,3.59
6573,09/20/2015 14:30:00,22.0,-2,3.59
6574,09/20/2015 14:35:00,22.0,-2,3.59
6575,09/20/2015 14:40:00,22.0,-2,3.59
6576,09/20/2015 14:45:00,22.0,-2,3.58
6577,09/20/2015 14:50:00,22.0,-2,3.58
6578,09/20/2015 14:55:00,22.0,-2,3.58
6579,09/20/2015 15:00:00,22.0,-2,3.58
6580,09/20/2015 15:05:00,22.0,-2,3.58
6581,09/20/2015 15:10:00,22.0,-2,3.58
6582,09/20/2015 15:15:00,22.0,-2,3.58
6583,09/20/2015 15:20:00,22.0,-2,3.58
6584,09/20/2015 15:25:00,22.0,-2,3.58
6585,09/20/2015 15:30:00,22.0,-2,3.58
6586,09/20/2015 15:35:00,22.0,-2,3.58
6587,09/20/2015 15:40:00,22.0,-2,3.58
6588,09/20/2015 15:45:00,22.0,-2,3.58
6589,09/20/2015 15:50:00,22.0,-2,3.58
6590,09/20/2015 15:55:00,22.0,-2,3.58
6591,09/20/2015 16:00:00,22.0,-2,3.58
6592,09/20/2015 16:05:00,22.0,-2,3.58
6593,09/20/2015 16:10:00,22.0,-2,3.58
6594,09/20/2015 16:15:00,22.0,-2,3.58
6595,09/20/2015 16:20:00,22.0,-2,3.58
6596,09/20/2015 16:25:00,22.0,-2,3.58
6597,09/20/2015 16:30:00,22.0,-2,3.58
6598,09/20/2015 16:35:00,22.0,-2,3.58
6599,09/20/2015 16:40:00,22.0,-2,3.58
6600,09/20/2015 16:45:00,22.0,-2,3.58
6601,09/20/2015 16:50:00,22.0,-2,3.58
6602,09/20/2015 16:55:00,22.0,-2,3.58
6603,09/20/2015 17:00:00,22.0,-2,3.58
6604,09/20/2015 17:05:00,22.0,-2,3.58
6605,09/20/2015 17:10:00,22.0,-2,3.58
6606,09/20/2015 17:15:00,22.0,-2,3.58
6607,09/20/2015 17:20:00,22.0,-2,3.58
6608,09/20/2015 17:25:00,22.0,-2,3.58
6609,09/20/2015 17:30:00,22.0,-2,3.58
6610,09/20/2015 17:35:00,22.0,-2,3.58
6611,09/20/2015 17:40:00,22.0,-2,3.58
6612,09/20/2015 17:45:00,22.0,-2,3.58
6613,09/20/2015 17:50:00,22.0,-2,3.57
6614,09/20/2015 17:55:00,22.0,-2,3.57
6615,09/20/2015 18:00:00,22.0,-2,3.57
6616,09/20/2015 18:05:00,22.0,-2,3.57
6617,09/20/2015 18:10:00,22.0,-2,3.57
6618,09/20/2015 18:15:00,22.0,-2,3.57
6619,09/20/2015 18:20:00,22.0,-2,3.57
6620,09/20/2015 18:25:00,22.0,-2,3.57
6621,09/20/2015 18:30:00,22.0,-2,3.57
6622,09/20/2015 18:35:00,22.0,-2,3.57
6623,09/20/2015 18:40:00,22.0,-2,3.57
6624,09/20/2015 18:45:00,22.0,-2,3.57
6625,09/20/2015 18:50:00,22.0,-2,3.57
6626,09/20/2015 18:55:00,22.0,-2,3.57
6627,09/20/2015 19:00:00,22.3,-2,3.57
6628,09/20/2015 19:05:00,22.3,-2,3.57
6629,09/20/2015 19:10:00,22.3,-2,3.57
6630,09/20/2015 19:15:00,22.3,-2,3.57
6631,09/20/2015 19:20:00,22.3,-2,3.57
6632,09/20/2015 19:25:00,22.3,-2,3.57
6633,09/20/2015 19:30:00,22.3,-2,3.57
6634,09/20/2015 19:35:00,22.3,-2,3.57
6635,09/20/2015 19:40:00,22.3,-1,3.57
6636,09/20/2015 19:45:00,22.3,-1,3.57
6637,09/20/2015 19:50:00,22.3,-1,3.57
6638,09/20/2015 19:55:00,22.3,-1,3.56
6639,09/20/2015 20:00:00,22.3,-1,3.56
6640,09/20/2015 20:05:00,22.3,-1,3.56
6641,09/20/2015 20:10:00,22.3,-1,3.56
6642,09/20/2015 20:15:00,22.3,-1,3.56
6643,09/20/2015 20:20:00,22.3,-1,3.56
6644,09/20/2015 20:25:00,22.3,-1,3.56
6645,09/20/2015 20:30:00,22.3,-1,3.56
6646,09/20/2015 20:35:00,22.3,-1,3.56
6647,09/20/2015 20:40:00,22.3,-1,3.56
6648,09/20/2015 20:45:00,22.3,-1,3.56
6649,09/20/2015 20:50:00,22.3,-1,3.56
6650,09/20/2015 20:55:00,22.3,-1,3.56
6651,09/20/2015 21:00:00,22.3,-1,3.56
6652,09/20/2015 21:05:00,22.3,-1,3.56
6653,09/20/2015 21:10:00,22.3,-1,3.56
6654,09/20/2015 21:15:00,22.3,-1,3.56
6655,09/20/2015 21:20:00,22.3,-1,3.56
6656,09/20/2015 21:25:00,22.3,-1,3.56
6657,09/20/2015 21:30:00,22.3,-1,3.56
6658,09/20/2015 21:35:00,22.3,-1,3.56
6659,09/20/2015 21:40:00,22.3,-1,3.56
6660,09/20/2015 21:45:00,22.3,-1,3.56
6661,09/20/2015 21:50:00,22.3,-1,3.56
6662,09/20/2015 21:55:00,22.3,-1,3.56
6663,09/20/2015 22:00:00,22.3,-1,3.56
6664,09/20/2015 22:05:00,22.3,-1,3.56
6665,09/20/2015 22:10:00,22.3,-1,3.56
6666,09/20/2015 22:15:00,22.3,-1,3.56
6667,09/20/2015 22:20:00,22.3,-1,3.56
6668,09/20/2015 22:25:00,22.3,-1,3.56
6669,09/20/2015 22:30:00,22.3,-1,3.56
6670,09/20/2015 22:35:00,22.3,-1,3.56
6671,09/20/2015 22:40:00,22.3,-1,3.56
6672,09/20/2015 22:45:00,22.3,-2,3.56
6673,09/20/2015 22:50:00,22.3,-1,3.56
6674,09/20/2015 22:55:00,22.3,-1,3.56
6675,09/20/2015 23:00:00,22.3,-1,3.56
6676,09/20/2015 23:05:00,22.3,-1,3.56
6677,09/20/2015 23:10:00,22.3,-1,3.56
6678,09/20/2015 23:15:00,22.3,-1,3.56
6679,09/20/2015 23:20:00,22.3,-1,3.56
6680,09/20/2015 23:25:00,22.3,-1,3.56
6681,09/20/2015 23:30:00,22.3,-1,3.56
6682,09/20/2015 23:35:00,22.3,-1,3.56
6683,09/20/2015 23:40:00,22.3,-1,3.56
6684,09/20/2015 23:45:00,22.3,-1,3.56
6685,09/20/2015 23:50:00,22.3,-1,3.56
6686,09/20/2015 23:55:00,22.3,-1,3.56
6687,09/21/2015 00:00:00,22.3,-1,3.56
6688,09/21/2015 00:05:00,22.3,-1,3.56
6689,09/21/2015 00:10:00,22.3,-1,3.56
6690,09/21/2015 00:15:00,22.3,-1,3.56
6691,09/21/2015 00:20:00,22.3,-1,3.56
6692,09/21/2015 00:25:00,22.3,-1,3.56
6693,09/21/2015 00:30:00,22.3,-1,3.56
6694,09/21/2015 00:35:00,22.3,-1,3.56
6695,09/21/2015 00:40:00,22.3,-1,3.56
6696,09/21/2015 00:45:00,22.3,-1,3.56
6697,09/21/2015 00:50:00,22.3,-1,3.56
6698,09/21/2015 00:55:00,22.3,-1,3.56
6699,09/21/2015 01:00:00,22.3,-1,3.56
6700,09/21/2015 01:05:00,22.3,-1,3.56
6701,09/21/2015 01:10:00,22.3,-1,3.56
6702,09/21/2015 01:15:00,22.3,-1,3.56
6703,09/21/2015 01:20:00,22.3,-1,3.56
6704,09/21/2015 01:25:00,22.3,-1,3.56
6705,09/21/2015 01:30:00,22.3,-1,3.56
6706,09/21/2015 01:35:00,22.3,-1,3.56
6707,09/21/2015 01:40:00,22.3,-1,3.56
6708,09/21/2015 01:45:00,22.3,-1,3.56
6709,09/21/2015 01:50:00,22.3,-1,3.56
6710,09/21/2015 01:55:00,22.3,-1,3.56
6711,09/21/2015 02:00:00,22.3,-1,3.56
6712,09/21/2015 02:05:00,22.3,-1,3.56
6713,09/21/2015 02:10:00,22.3,-1,3.56
6714,09/21/2015 02:15:00,22.3,-1,3.56
6715,09/21/2015 02:20:00,22.3,-1,3.56
6716,09/21/2015 02:25:00,22.3,-1,3.56
6717,09/21/2015 02:30:00,22.3,-1,3.56
6718,09/21/2015 02:35:00,22.3,-1,3.56
6719,09/21/2015 02:40:00,22.3,-1,3.56
6720,09/21/2015 02:45:00,22.3,-1,3.56
6721,09/21/2015 02:50:00,22.3,-1,3.56
6722,09/21/2015 02:55:00,22.3,-1,3.56
6723,09/21/2015 03:00:00,22.3,-1,3.56
6724,09/21/2015 03:05:00,22.3,-1,3.56
6725,09/21/2015 03:10:00,22.3,-1,3.56
6726,09/21/2015 03:15:00,22.3,-1,3.56
6727,09/21/2015 03:20:00,22.3,-1,3.56
6728,09/21/2015 03:25:00,22.3,-1,3.56
6729,09/21/2015 03:30:00,22.3,-1,3.56
6730,09/21/2015 03:35:00,22.3,-1,3.56
6731,09/21/2015 03:40:00,22.3,-1,3.56
6732,09/21/2015 03:45:00,22.3,-1,3.56
6733,09/21/2015 03:50:00,22.3,-1,3.56
6734,09/21/2015 03:55:00,22.3,-1,3.56
6735,09/21/2015 04:00:00,22.3,-1,3.56
6736,09/21/2015 04:05:00,22.3,-1,3.56
6737,09/21/2015 04:10:00,22.3,-1,3.56
6738,09/21/2015 04:15:00,22.3,-1,3.56
6739,09/21/2015 04:20:00,22.3,-1,3.56
6740,09/21/2015 04:25:00,22.3,-1,3.56
6741,09/21/2015 04:30:00,22.3,-1,3.56
6742,09/21/2015 04:35:00,22.3,-1,3.56
6743,09/21/2015 04:40:00,22.3,-1,3.56
6744,09/21/2015 04:45:00,22.3,-1,3.56
6745,09/21/2015 04:50:00,22.3,-1,3.56
6746,09/21/2015 04:55:00,22.3,-1,3.56
6747,09/21/2015 05:00:00,22.3,-1,3.56
6748,09/21/2015 05:05:00,22.3,-1,3.56
6749,09/21/2015 05:10:00,22.0,-1,3.56
6750,09/21/2015 05:15:00,22.0,-1,3.56
6751,09/21/2015 05:20:00,22.0,-1,3.56
6752,09/21/2015 05:25:00,22.0,-1,3.56
6753,09/21/2015 05:30:00,22.0,-1,3.56
6754,09/21/2015 05:35:00,22.0,-1,3.56
6755,09/21/2015 05:40:00,22.0,-1,3.56
6756,09/21/2015 05:45:00,22.0,-1,3.56
6757,09/21/2015 05:50:00,22.0,-1,3.56
6758,09/21/2015 05:55:00,22.0,-1,3.56
6759,09/21/2015 06:00:00,22.0,-1,3.56
6760,09/21/2015 06:05:00,22.0,-1,3.56
6761,09/21/2015 06:10:00,22.0,-1,3.56
6762,09/21/2015 06:15:00,22.0,-1,3.56
6763,09/21/2015 06:20:00,22.0,-1,3.56
6764,09/21/2015 06:25:00,22.0,-1,3.56
6765,09/21/2015 06:30:00,22.0,-1,3.56
6766,09/21/2015 06:35:00,22.0,-1,3.56
6767,09/21/2015 06:40:00,22.0,-1,3.56
6768,09/21/2015 06:45:00,22.0,-1,3.56
6769,09/21/2015 06:50:00,22.0,-1,3.56
6770,09/21/2015 06:55:00,22.0,-1,3.56
6771,09/21/2015 07:00:00,22.0,-1,3.56
6772,09/21/2015 07:05:00,22.0,0,3.56
6773,09/21/2015 07:10:00,22.0,0,3.56
6774,09/21/2015 07:15:00,22.0,-1,3.56
6775,09/21/2015 07:20:00,22.0,-1,3.56
6776,09/21/2015 07:25:00,22.0,-1,3.56
6777,09/21/2015 07:30:00,22.0,-1,3.56
6778,09/21/2015 07:35:00,22.0,-1,3.56
6779,09/21/2015 07:40:00,22.0,-1,3.56
6780,09/21/2015 07:45:00,22.0,-1,3.56
6781,09/21/2015 07:50:00,22.0,-1,3.56
6782,09/21/2015 07:55:00,22.0,-1,3.56
6783,09/21/2015 08:00:00,22.0,-1,3.56
6784,09/21/2015 08:05:00,22.0,0,3.56
6785,09/21/2015 08:10:00,22.0,0,3.56
6786,09/21/2015 08:15:00,22.0,0,3.56
6787,09/21/2015 08:20:00,22.0,-1,3.56
6788,09/21/2015 08:25:00,22.0,-1,3.56
6789,09/21/2015 08:30:00,22.0,-1,3.56
6790,09/21/2015 08:35:00,22.0,-1,3.56
6791,09/21/2015 08:40:00,22.0,-1,3.56
6792,09/21/2015 08:45:00,22.0,-1,3.56
6793,09/21/2015 08:50:00,22.0,0,3.56
6794,09/21/2015 08:55:00,22.0,0,3.56
6795,09/21/2015 09:00:00,22.0,-1,3.56
6796,09/21/2015 09:05:00,22.0,-1,3.56
6797,09/21/2015 09:10:00,22.0,0,3.56
6798,09/21/2015 09:15:00,22.0,0,3.56
6799,09/21/2015 09:20:00,22.0,0,3.56
6800,09/21/2015 09:25:00,22.0,0,3.56
6801,09/21/2015 09:30:00,22.0,0,3.56
6802,09/21/2015 09:35:00,22.0,0,3.56
6803,09/21/2015 09:40:00,22.0,0,3.56
6804,09/21/2015 09:45:00,22.0,0,3.56
6805,09/21/2015 09:50:00,22.0,0,3.56
6806,09/21/2015 09:55:00,22.0,0,3.56
6807,09/21/2015 10:00:00,22.0,0,3.56
6808,09/21/2015 10:05:00,22.0,0,3.56
6809,09/21/2015 10:10:00,22.0,0,3.56
6810,09/21/2015 10:15:00,22.0,0,3.56
6811,09/21/2015 10:20:00,22.0,0,3.56
6812,09/21/2015 10:25:00,22.0,-1,3.56
6813,09/21/2015 10:30:00,22.0,-1,3.56
6814,09/21/2015 10:35:00,22.0,-1,3.56
6815,09/21/2015 10:40:00,22.0,-1,3.56
6816,09/21/2015 10:45:00,22.0,-1,3.56
6817,09/21/2015 10:50:00,22.0,-1,3.56
6818,09/21/2015 10:55:00,22.0,-1,3.56
6819,09/21/2015 11:00:00,22.0,-1,3.56
6820,09/21/2015 11:05:00,22.0,-1,3.56
6821,09/21/2015 11:10:00,22.0,-1,3.57
6822,09/21/2015 11:15:00,22.0,-1,3.57
6823,09/21/2015 11:20:00,22.0,-1,3.57
6824,09/21/2015 11:25:00,22.0,-1,3.57
6825,09/21/2015 11:30:00,22.0,-1,3.57
6826,09/21/2015 11:35:00,22.0,-1,3.57
6827,09/21/2015 11:40:00,22.0,-1,3.57
6828,09/21/2015 11:45:00,22.0,-1,3.57
6829,09/21/2015 11:50:00,22.0,-1,3.57
6830,09/21/2015 11:55:00,22.0,-1,3.57
6831,09/21/2015 12:00:00,22.0,-1,3.57
6832,09/21/2015 12:05:00,22.0,-2,3.57
6833,09/21/2015 12:10:00,22.0,-2,3.57
6834,09/21/2015 12:15:00,22.0,-1,3.57
6835,09/21/2015 12:20:00,22.0,-1,3.57
6836,09/21/2015 12:25:00,22.0,-1,3.57
6837,09/21/2015 12:30:00,22.0,-2,3.57
6838,09/21/2015 12:35:00,22.0,-2,3.57
6839,09/21/2015 12:40:00,22.0,-2,3.57
6840,09/21/2015 12:45:00,22.0,-2,3.57
6841,09/21/2015 12:50:00,22.0,-2,3.57
6842,09/21/2015 12:55:00,22.0,-2,3.57
6843,09/21/2015 13:00:00,22.0,-2,3.57
6844,09/21/2015 13:05:00,22.0,-2,3.57
6845,09/21/2015 13:10:00,22.0,-2,3.57
6846,09/21/2015 13:15:00,22.0,-2,3.57
6847,09/21/2015 13:20:00,22.0,-2,3.57
6848,09/21/2015 13:25:00,22.0,-2,3.57
6849,09/21/2015 13:30:00,22.0,-2,3.57
6850,09/21/2015 13:35:00,22.0,-2,3.57
6851,09/21/2015 13:40:00,22.0,-2,3.57
6852,09/21/2015 13:45:00,22.0,-2,3.57
6853,09/21/2015 13:50:00,22.0,-2,3.57
6854,09/21/2015 13:55:00,22.0,-2,3.57
6855,09/21/2015 14:00:00,22.0,-2,3.57
6856,09/21/2015 14:05:00,22.0,-2,3.57
6857,09/21/2015 14:10:00,22.0,-2,3.57
6858,09/21/2015 14:15:00,22.3,-2,3.57
6859,09/21/2015 14:20:00,22.3,-2,3.57
6860,09/21/2015 14:25:00,22.3,-2,3.57
6861,09/21/2015 14:30:00,22.3,-2,3.57
6862,09/21/2015 14:35:00,22.3,-2,3.57
6863,09/21/2015 14:40:00,22.3,-2,3.57
6864,09/21/2015 14:45:00,22.3,-2,3.57
6865,09/21/2015 14:50:00,22.3,-2,3.57
6866,09/21/2015 14:55:00,22.3,-2,3.57
6867,09/21/2015 15:00:00,22.3,-2,3.57
6868,09/21/2015 15:05:00,22.3,-2,3.57
6869,09/21/2015 15:10:00,22.3,-2,3.57
6870,09/21/2015 15:15:00,22.3,-2,3.57
6871,09/21/2015 15:20:00,22.3,-2,3.57
6872,09/21/2015 15:25:00,22.3,-2,3.57
6873,09/21/2015 15:30:00,22.3,-2,3.57
6874,09/21/2015 15:35:00,22.3,-2,3.57
6875,09/21/2015 15:40:00,22.3,-2,3.57
6876,09/21/2015 15:45:00,22.3,-2,3.57
6877,09/21/2015 15:50:00,22.3,-2,3.57
6878,09/21/2015 15:55:00,22.3,-2,3.57
6879,09/21/2015 16:00:00,22.3,-2,3.57
6880,09/21/2015 16:05:00,22.3,-2,3.57
6881,09/21/2015 16:10:00,22.3,-2,3.57
6882,09/21/2015 16:15:00,22.3,-2,3.57
6883,09/21/2015 16:20:00,22.3,-2,3.57
6884,09/21/2015 16:25:00,22.3,-2,3.57
6885,09/21/2015 16:30:00,22.3,-2,3.57
6886,09/21/2015 16:35:00,22.3,-2,3.57
6887,09/21/2015 16:40:00,22.3,-2,3.57
6888,09/21/2015 16:45:00,22.3,-2,3.57
6889,09/21/2015 16:50:00,22.3,-2,3.57
6890,09/21/2015 16:55:00,22.3,-2,3.57
6891,09/21/2015 17:00:00,22.3,-2,3.57
6892,09/21/2015 17:05:00,22.3,-2,3.57
6893,09/21/2015 17:10:00,22.3,-2,3.57
6894,09/21/2015 17:15:00,22.3,-2,3.57
6895,09/21/2015 17:20:00,22.3,-2,3.57
6896,09/21/2015 17:25:00,22.3,-2,3.57
6897,09/21/2015 17:30:00,22.3,-2,3.56
6898,09/21/2015 17:35:00,22.3,-2,3.56
6899,09/21/2015 17:40:00,22.3,-2,3.56
6900,09/21/2015 17:45:00,22.3,-1,3.56
